Provider,HotelCode,RoomCategory,RoomType,MealType,Cost
olympiaeurope,19d321,Deluxe,DB,RO,2084.72
hbeds,16fc06,Shared Facility,DB,RO,828.80
bonotel,1070a7,Suite,DB,RO,4203.98
bonotel,1070a7,Suite,DB,RO,3498.79
bonotel,1070a7,Suite,DB,RO,4524.08
bonotel,1070a7,Suite,DB,RO,4203.98
olympiaeurope,1070a5,Suite,DB,RO,3042.79
compass,131474,Standard,DB,RO,3770.00
bonotel,110669,Standard,DB,RO,2250.40
miki,110669,Standard,DB,RO,2038.59
miki,110669,Standard,DB,RO,1964.88
bonotel,137521,Suite,DB,RO,3854.78
bonotel,137521,Suite,DB,RO,3854.78
bonotel,137521,Suite,DB,RO,3854.78
bonotel,137521,Suite,DB,RO,3854.78
compass,107346,Standard,TW,RO,2614.00
bonotel,11736a,Deluxe,DB,RO,3765.54
bonotel,11736a,Deluxe,DB,RO,3408.58
bonotel,11736a,Deluxe,DB,RO,3408.58
olympiaeurope,107161,Suite,DB,RO,2543.31
olympiaeurope,107161,Suite,DB,RO,2614.76
olympiaeurope,107161,Suite,DB,RO,2900.57
olympiaeurope,107161,Suite,DB,RO,3615.16
olympiaeurope,10753c,Suite,DB,RO,1845.44
olympiaeurope,10753c,Suite,DB,RO,2193.68
miki,19cfc8,Standard,DB,BC,2830.87
bonotel,107311,Superior,DB,RO,3833.44
bonotel,107311,Superior,DB,RO,3833.44
bonotel,107311,Superior,DB,RO,4074.00
bonotel,107311,Superior,DB,RO,4074.00
bonotel,107311,Superior,DB,RO,4268.00
bonotel,107311,Superior,DB,RO,4268.00
bonotel,102a80,Suite,DB,RO,24203.44
bonotel,102a80,Suite,DB,RO,24203.44
bonotel,102a80,Suite,DB,RO,20214.80
bonotel,102a80,Suite,DB,RO,20214.80
bonotel,102a80,Suite,DB,RO,42400.64
bonotel,102a80,Suite,DB,RO,42400.64
olympiaeurope,103137,Standard,DB,RO,1273.76
olympiaeurope,103137,Standard,DB,RO,1273.76
olympiaeurope,103137,Standard,DB,RO,1356.96
olympiaeurope,103137,Standard,DB,RO,1356.96
olympiaeurope,103137,Standard,DB,RO,1400.80
olympiaeurope,103137,Standard,DB,RO,1400.80
olympiaeurope,103137,Standard,DB,RO,1400.80
olympiaeurope,103137,Standard,DB,RO,1492.48
olympiaeurope,103137,Standard,DB,RO,1492.48
olympiaeurope,103137,Standard,DB,RO,1492.48
olympiaeurope,103137,Standard,DB,RO,1527.76
olympiaeurope,103137,Standard,DB,RO,1627.92
miki,107357,Standard,TW,RO,2864.75
hbeds,11404a,Standard,QB,RO,1253.42
bonotel,10793e,Deluxe,DB,RO,8326.48
bonotel,10793e,Suite,DB,RO,12951.44
bonotel,10793e,Standard,DB,RO,7814.32
bonotel,10793e,Standard,DB,RO,7814.32
bonotel,10704f,Deluxe,DB,RO,2865.38
bonotel,10704f,Deluxe,DB,RO,2865.38
bonotel,10704f,Deluxe,DB,RO,2865.38
bonotel,10704f,Deluxe,DB,RO,3268.90
bonotel,1106eb,Standard,DB,RO,3663.69
bonotel,1106eb,Standard,DB,RO,3663.69
bonotel,107311,Junior Suite,DB,RO,4943.12
bonotel,107311,Standard,DB,RO,4415.44
bonotel,107311,Standard,DB,RO,4415.44
compass,107357,Deluxe,DB,RO,3062.00
compass,107a49,Standard,DB,RO,3713.75
compass,107a49,Deluxe,DB,RO,3897.35
compass,107a49,Deluxe,DB,RO,4080.95
compass,107a49,Deluxe,DB,RO,4264.55
dotw,10793e,Junior Suite,DB,RO,8249.39
dotw,10793e,Suite,DB,RO,11278.92
dotw,10793e,Deluxe,DB,RO,7543.21
dotw,10793e,Standard,DB,RO,7710.74
dotw,10793e,Junior Suite,DB,RO,11076.52
dotw,10793e,Suite,DB,RO,20123.13
dotw,10793e,Suite,DB,RO,23808.73
dotw,10793e,Suite,DB,RO,23808.73
dotw,10793e,Suite,DB,RO,26489.20
dotw,10793e,Suite,DB,RO,32855.34
miki,107a49,Standard,DB,RO,2694.16
olympiaeurope,107161,Standard,DB,RO,2717.16
olympiaeurope,107346,Standard,DB,RO,2069.65
olympiaeurope,138542,Standard,DB,RO,2342.63
compass,1013c5,Standard,DB,BC,2134.00
compass,1013c5,Standard,DB,BC,1914.77
compass,1013c5,Standard,DB,BC,1859.00
compass,1013c6,Standard,DB,BC,2134.00
compass,1013da,Standard,DB,BC,849.75
compass,1013da,Standard,DB,BC,543.84
compass,1013c6,Standard,DB,BC,1859.00
compass,102450,Standard,DB,BC,686.17
compass,1013c5,Deluxe,DB,BC,2794.00
compass,1013c5,Deluxe,DB,BC,2519.00
compass,1013c6,Deluxe,DB,BC,2794.00
compass,1013c6,Standard,DB,BC,1642.85
compass,102616,Standard,DB,BC,527.52
compass,1013c6,Deluxe,DB,BC,2519.00
smyrooms,1a3b41,Standard,DB,RO,703.58
expedia,1a3b41,Standard,TW,RO,640.32
smyrooms,1a3b41,Standard,DB,RO,818.40
compass,10ab4a,Standard,DB,HB,671.00
compass,10ab4a,Standard,DB,HB,671.00
compass,10ab4a,Standard,DB,BC,407.00
compass,10ab4a,Standard,DB,BC,407.00
gta,107013,Standard,DB,BC,440.00
hoteldo,107014,Standard,DB,RO,363.30
hbeds,19df95,Superior,DB,RO,478.70
hoteldo,15a173,Standard,DB,RO,269.34
hoteldo,15a173,Standard,DB,RO,294.40
hbeds,10b315,Suite,TB,RO,250.66
hoteldo,13a93e,Standard,QB,RO,275.60
gta,19d991,Standard,DB,RO,254.00
gta,19d991,Standard,DB,RO,268.50
gta,19d991,Standard,DB,RO,293.00
gta,19d991,Standard,DB,RO,309.50
hbeds,19d46b,Standard,DB,BC,306.11
hbeds,19d46b,Standard,DB,BC,317.40
compass,1070d1,Standard,DB,BC,226.86
gta,107008,Standard,DB,RO,220.50
gta,107008,Standard,DB,RO,237.00
hoteldo,10708e,Standard,DB,RO,1251.49
compass,107014,Standard,DB,RO,245.10
compass,107014,Standard,DB,RO,262.20
gta,19d991,Standard,DB,RO,190.50
gta,19d991,Standard,DB,RO,220.00
gta,19d991,Standard,DB,RO,249.50
gta,19d991,Standard,DB,RO,271.50
hbeds,107013,Standard,DB,RO,374.55
hbeds,107013,Standard,DB,RO,374.55
hbeds,19cd45,Standard,DB,RO,120.54
hbeds,107008,Standard,DB,RO,201.15
hbeds,107008,Standard,DB,RO,225.33
hbeds,10b315,Standard,DB,RO,226.26
gta,19d80b,Deluxe,DB,RO,371.50
gta,19d80b,Deluxe,DB,RO,397.50
hoteldo,1070d1,Standard,QB,RO,244.29
hoteldo,1208ec,Superior,DB,RO,286.88
hoteldo,1208ec,Superior,DB,RO,311.93
hoteldo,10708e,Standard,DB,RO,1251.49
hbeds,19df95,Standard,DB,RO,338.76
hbeds,1074b5,Standard,DB,RO,199.64
jacob,107008,Deluxe,DB,RO,228.52
jacob,107008,Deluxe,DB,RO,250.75
jacob,107008,Deluxe,DB,RO,238.40
hoteldo,10708e,Deluxe,DB,RO,1251.49
hbeds,151f72,Suite,TB,RO,302.38
hbeds,10b315,Suite,TB,BC,285.66
hbeds,10b315,Suite,TB,BC,279.86
hbeds,151f72,Suite,TB,RO,286.18
gta,107013,Standard,DB,BC,368.50
bonotel,19cdce,Standard,DB,RO,717.80
bonotel,19cdce,Standard,DB,RO,718.77
gta,107013,Standard,DB,RO,277.00
gta,107013,Standard,DB,RO,293.00
gta,107013,Standard,DB,RO,335.50
hbeds,19cd45,Standard,DB,BC,143.70
hbeds,19cd45,Standard,DB,BC,137.66
hbeds,12af4c,Standard,DB,RO,110.36
hbeds,12af4c,Standard,DB,RO,110.36
hbeds,107250,Apartment,DB,RO,243.60
hbeds,107250,Apartment,DB,RO,1108.01
hbeds,107250,Apartment,DB,RO,1108.01
compass,1070d1,Shared Facility,TB,BC,167.58
hbeds,19df95,Standard,DB,RO,379.85
hbeds,19df95,Standard,DB,RO,465.38
hbeds,19df95,Standard,DB,RO,487.59
hbeds,19df95,Standard,DB,RO,532.02
gta,107013,Standard,DB,RO,356.50
gta,107013,Standard,DB,RO,356.50
hbeds,11084e,Standard,TB,RO,185.71
hbeds,11084e,Standard,TB,RO,201.51
hbeds,10b315,Standard,DB,BC,261.26
hbeds,10b315,Standard,DB,BC,255.46
hbeds,19d46b,Standard,DB,RO,253.85
hbeds,19d46b,Standard,DB,RO,265.14
hbeds,19d46b,Standard,DB,RO,359.91
gta,107013,Standard,DB,RO,407.00
hbeds,151f72,Suite,TB,BC,366.74
gta,110c82,Standard,DB,RO,172.00
gta,110c82,Standard,DB,RO,182.50
gta,110c82,Standard,DB,RO,190.50
gta,110c82,Standard,DB,RO,190.50
gta,110c82,Standard,DB,RO,172.00
gta,110c82,Standard,DB,RO,165.00
gta,110c82,Standard,DB,RO,182.50
gta,110c82,Standard,DB,RO,182.50
gta,110c82,Standard,DB,RO,165.00
gta,110c82,Standard,DB,RO,165.00
bonotel,118b63,Deluxe,DB,RO,358.90
bonotel,118b63,Deluxe,DB,RO,385.09
bonotel,118b63,Deluxe,DB,RO,384.12
bonotel,118b63,Deluxe,DB,RO,384.12
bonotel,118b63,Deluxe,DB,RO,410.31
bonotel,118b63,Deluxe,DB,RO,410.31
compass,17f368,Standard,DB,RO,363.66
hbeds,19da4f,Standard,DB,RO,331.63
compass,1070d1,Shared Facility,QB,BC,111.72
compass,1070d1,Shared Facility,QB,BC,223.44
bonotel,118b63,Standard,DB,RO,425.83
bonotel,118b63,Standard,DB,RO,452.02
bonotel,118b63,Standard,DB,RO,451.05
bonotel,118b63,Standard,DB,RO,451.05
bonotel,118b63,Standard,DB,RO,477.24
bonotel,118b63,Standard,DB,RO,477.24
gta,110c82,Standard,DB,RO,142.00
gta,110c82,Standard,DB,RO,142.00
gta,19d991,Standard,DB,RO,233.00
gta,19d991,Standard,DB,RO,247.50
gta,19d991,Standard,DB,RO,269.00
gta,19d991,Standard,DB,RO,271.50
gta,19d991,Standard,DB,RO,285.00
gta,19d991,Standard,DB,RO,293.00
hbeds,19cd45,Standard,DB,RO,132.02
hbeds,19d99a,Standard,DB,RO,327.19
bonotel,19cdce,Standard,DB,RO,594.61
hbeds,107010,Standard,DB,BC,209.41
hbeds,107010,Standard,DB,BC,227.86
hbeds,1070e9,Standard,DB,RO,160.82
miki,15a173,Deluxe,DB,RO,226.48
hbeds,12af4c,Standard,DB,RO,121.96
hbeds,12af4c,Standard,DB,RO,121.96
compass,1070d1,Standard,QB,BC,222.30
hbeds,19d46b,Standard,DB,RO,276.41
hbeds,19d46b,Standard,DB,RO,287.70
gta,107013,Superior,DB,RO,420.00
bonotel,107008,Deluxe,DB,RO,250.26
bonotel,107008,Deluxe,DB,RO,250.26
bonotel,107008,Deluxe,DB,RO,230.86
bonotel,107008,Deluxe,DB,RO,212.43
hoteldo,15a173,Standard,DB,RO,206.70
hoteldo,15a173,Standard,DB,RO,231.76
hoteldo,15a173,Standard,DB,RO,319.45
hoteldo,15a173,Standard,DB,RO,344.51
hbeds,19d80b,Deluxe,DB,RO,490.23
hbeds,19d80b,Deluxe,DB,RO,524.61
hbeds,107b07,Standard,DB,RO,208.59
hoteldo,1070d1,Standard,DB,RO,249.30
hoteldo,107014,Standard,DB,RO,294.40
hoteldo,107014,Standard,DB,RO,313.19
compass,17f368,Standard,DB,RO,306.66
compass,17f368,Standard,DB,RO,363.66
hbeds,19df95,Deluxe,DB,RO,422.05
hbeds,107013,Standard,DB,RO,291.14
hbeds,107013,Standard,DB,RO,291.14
hbeds,19d80b,Standard,DB,RO,581.18
hbeds,19d80b,Standard,DB,RO,615.56
hbeds,1071c9,Standard,DB,RO,220.71
hbeds,19df95,Deluxe,DB,RO,448.71
hbeds,19df95,Deluxe,DB,RO,496.47
hbeds,1070e9,Standard,DB,BC,184.20
hoteldo,17f368,Standard,DB,RO,399.63
hoteldo,17f368,Standard,DB,RO,399.63
hbeds,1072c3,Superior,DB,RO,255.10
hbeds,107128,Standard,DB,RO,364.90
hbeds,151f72,Suite,TB,BC,339.74
hbeds,151f72,Suite,TB,BC,388.34
hbeds,151f72,Suite,TB,BC,550.33
hbeds,151f72,Suite,TB,BC,620.52
hbeds,151f72,Suite,TB,BC,690.72
hoteldo,13a93e,Standard,DB,RO,244.29
gta,19d80b,Standard,DB,RO,677.50
gta,19d80b,Standard,DB,RO,704.50
gta,19d80b,Standard,DB,RO,704.50
gta,19d80b,Standard,DB,RO,717.50
gta,19d80b,Standard,DB,RO,744.50
gta,19d80b,Standard,DB,RO,744.50
bonotel,19cdce,Suite,DB,RO,614.98
bonotel,19cdce,Suite,DB,RO,1452.09
bonotel,19cdce,Suite,DB,RO,908.89
bonotel,19cdce,Suite,DB,RO,908.89
bonotel,19cdce,Suite,DB,RO,2451.19
bonotel,19cdce,Suite,DB,RO,2451.19
bonotel,19cdce,Suite,DB,RO,573.27
bonotel,19cdce,Suite,DB,RO,774.06
bonotel,19cdce,Suite,DB,RO,658.63
bonotel,19cdce,Suite,DB,RO,778.91
bonotel,19cdce,Suite,DB,RO,1378.37
bonotel,19cdce,Suite,DB,RO,1638.33
bonotel,19cdce,Suite,DB,RO,1251.30
bonotel,19cdce,Suite,DB,RO,1251.30
bonotel,19cdce,Suite,DB,RO,1638.33
bonotel,19cdce,Suite,DB,RO,839.05
bonotel,19cdce,Suite,DB,RO,700.34
bonotel,19cdce,Suite,DB,RO,1741.15
bonotel,19cdce,Suite,DB,RO,827.41
bonotel,19cdce,Suite,DB,RO,1329.87
bonotel,19cdce,Suite,DB,RO,1329.87
bonotel,19cdce,Suite,DB,RO,891.43
bonotel,19cdce,Suite,DB,RO,1741.15
hoteldo,1208ec,Superior,DB,RO,200.82
compass,17f368,Standard,DB,RO,306.66
gta,19d80b,Deluxe,DB,RO,571.50
gta,19d80b,Deluxe,DB,RO,598.50
gta,19d80b,Deluxe,DB,RO,598.50
gta,19d80b,Deluxe,DB,RO,611.50
gta,19d80b,Deluxe,DB,RO,638.50
gta,19d80b,Deluxe,DB,RO,638.50
hbeds,107250,Junior Suite,DB,RO,1108.01
hbeds,107250,Junior Suite,DB,RO,1108.01
hoteldo,107014,Standard,DB,RO,269.34
hoteldo,107014,Standard,DB,RO,288.13
hbeds,107128,Standard,DB,BC,399.92
hoteldo,17f368,Standard,DB,RO,336.99
hoteldo,17f368,Standard,DB,RO,336.99
compass,107014,Standard,DB,RO,267.90
compass,107014,Standard,DB,RO,285.00
gta,19d80b,Standard,DB,RO,440.50
gta,19d80b,Standard,DB,RO,466.50
hbeds,19df95,Suite,TB,RO,545.34
hbeds,151f72,Suite,TB,BC,350.54
compass,107014,Standard,DB,RO,330.60
hbeds,11084e,Superior,DB,RO,169.90
hbeds,19cd45,Standard,DB,BC,155.18
hbeds,19cd45,Standard,DB,BC,149.14
miki,15a173,Deluxe,DB,BC,250.83
hbeds,12471f,Suite,TB,BC,282.82
hbeds,12471f,Suite,TB,BC,305.01
gta,110c82,Standard,DB,BC,162.00
gta,110c82,Standard,DB,BC,162.00
gta,110c82,Standard,DB,BC,198.50
gta,110c82,Standard,DB,BC,206.50
gta,110c82,Standard,DB,BC,198.50
gta,110c82,Standard,DB,BC,206.50
gta,110c82,Standard,DB,BC,198.50
hbeds,107010,Standard,DB,RO,183.58
hbeds,107010,Standard,DB,RO,202.03
hbeds,19d46b,Standard,DB,BC,283.55
hbeds,19d46b,Standard,DB,BC,294.84
hbeds,19d46b,Standard,DB,BC,389.61
hbeds,151f72,Suite,TB,RO,275.38
hbeds,151f72,Suite,TB,RO,323.98
hbeds,151f72,Suite,TB,RO,485.97
hbeds,151f72,Suite,TB,RO,556.16
hbeds,151f72,Suite,TB,RO,626.36
hbeds,1073af,Standard,DB,RO,181.34
hbeds,1073af,Standard,DB,RO,181.34
hbeds,1072c3,Standard,DB,RO,232.92
hoteldo,107014,Standard,DB,BC,312.09
hoteldo,107014,Standard,DB,BC,329.67
compass,13a93e,Standard,DB,RO,222.30
compass,13a93e,Standard,DB,RO,279.30
compass,118b63,Deluxe,DB,RO,503.88
compass,118b63,Deluxe,DB,RO,539.22
compass,118b63,Standard,DB,RO,632.70
compass,118b63,Standard,DB,RO,597.36
hbeds,1070d1,Standard,DB,BC,216.28
hbeds,1070d1,Standard,DB,BC,220.71
hbeds,13a93e,Standard,DB,RO,216.28
hbeds,13a93e,Standard,DB,RO,244.00
smyrooms,129bb2,Suite,DB,RO,923.39
smyrooms,129bb2,Suite,DB,RO,765.06
lotsofhotels,194430,Apartment,DB,BC,700.21
lotsofhotels,194430,Apartment,DB,BC,752.50
lotsofhotels,194430,Apartment,DB,BC,1118.25
lotsofhotels,194430,Apartment,DB,BC,1170.54
tourico,194430,Apartment,DB,BC,662.79
tourico,194430,Apartment,DB,BC,722.48
tourico,194430,Apartment,DB,BC,945.62
tourico,194430,Apartment,DB,BC,1067.40
tourico,194430,Apartment,DB,BC,1175.71
lotsofhotels,106022,Standard,DB,RO,614.38
lotsofhotels,106022,Standard,DB,RO,767.94
lotsofhotels,106022,Standard,DB,RO,767.94
lotsofhotels,106022,Standard,DB,RO,1023.92
lotsofhotels,106022,Standard,DB,RO,1386.52
lotsofhotels,106022,Standard,DB,RO,614.38
lotsofhotels,106022,Standard,DB,RO,767.94
lotsofhotels,106022,Standard,DB,RO,767.94
lotsofhotels,106022,Standard,DB,RO,1023.92
lotsofhotels,106022,Standard,DB,RO,1386.52
smyrooms,175e0e,Standard,DB,BC,609.16
smyrooms,175e0e,Standard,DB,BC,609.16
lotsofhotels,18e652,Suite,DB,HB,1017.91
lotsofhotels,18e652,Suite,DB,HB,1065.96
lotsofhotels,18e652,Suite,DB,HB,1068.58
lotsofhotels,18e652,Suite,DB,HB,1130.67
hotusa,110f81,Standard,DB,BE,521.83
tourico,12686e,Superior,TW,BC,1638.37
hbeds,10926a,Deluxe,QB,FB,1111.05
lotsofhotels,12686e,Deluxe,DB,FB,2583.23
hbeds,190469,Deluxe,QB,BC,1375.29
compass,1091d2,Apartment,QB,RO,11403.00
compass,1091d2,Apartment,QB,RO,6993.00
lotsofhotels,12128c,Deluxe,DB,HB,1441.74
lotsofhotels,12128c,Deluxe,DB,HB,1449.75
lotsofhotels,12128c,Deluxe,DB,HB,1579.37
lotsofhotels,12128c,Deluxe,DB,HB,1588.15
compass,10a0e2,Deluxe,DB,BC,1638.00
smyrooms,12128c,Superior,DB,RO,500.71
smyrooms,1091ca,Suite,DB,RO,1010.81
lotsofhotels,112468,Deluxe,TW,BC,977.13
lotsofhotels,112468,Deluxe,TW,BC,1021.58
lotsofhotels,112468,Deluxe,TW,BC,1032.71
lotsofhotels,112468,Deluxe,TW,BC,1088.15
jacob,112468,Deluxe,TW,BC,921.06
jacob,112468,Deluxe,TW,BC,871.50
smyrooms,18e652,Suite,DB,RO,594.75
tourico,10920e,Deluxe,TW,RO,436.24
lotsofhotels,185c73,Deluxe,TW,BC,424.90
lotsofhotels,185c73,Deluxe,TW,BC,467.18
lotsofhotels,185c73,Deluxe,TW,BC,545.23
lotsofhotels,185c73,Deluxe,TW,BC,616.35
tourico,185c73,Deluxe,TW,BC,639.59
hbeds,1091c9,Deluxe,DB,BC,1072.89
smyrooms,12686e,Standard,DB,HB,1928.32
smyrooms,12686e,Standard,DB,HB,1493.37
hbeds,1091e3,Deluxe,QB,BC,1920.04
hbeds,1091e3,Deluxe,QB,BC,2276.15
getaroom,113ec3,Standard,DB,RO,1478.21
getaroom,113ec3,Standard,DB,RO,1191.53
getaroom,113ec3,Standard,DB,RO,1478.21
getaroom,113ec3,Standard,DB,RO,1624.98
getaroom,113ec3,Standard,DB,RO,1478.21
getaroom,113ec3,Standard,DB,RO,1191.53
getaroom,113ec3,Standard,DB,RO,1478.21
getaroom,113ec3,Standard,DB,RO,1624.98
hbeds,1091e3,Deluxe,QB,HB,2654.31
jacob,1489e6,Deluxe,DB,RO,1064.21
jacob,1489e6,Deluxe,DB,RO,1308.44
jacob,1489e6,Deluxe,DB,RO,1064.21
jacob,1489e6,Deluxe,DB,RO,1308.44
lotsofhotels,11ea7a,Standard,DB,BC,835.54
lotsofhotels,11ea7a,Standard,DB,BC,860.33
lotsofhotels,11ea7a,Standard,DB,BC,1028.40
lotsofhotels,11ea7a,Standard,DB,BC,1028.40
lotsofhotels,11ea7a,Standard,DB,BC,1318.52
lotsofhotels,11ea7a,Standard,DB,BC,1871.96
lotsofhotels,11ea7a,Standard,DB,BC,1885.12
lotsofhotels,11ea7a,Standard,DB,BC,1943.76
tourico,11ea7a,Standard,DB,BC,989.81
hotusa,10a0bf,Standard,DB,BE,2836.40
hotusa,10a0bf,Standard,DB,BE,2006.41
hotusa,10a0bf,Standard,DB,BE,1036.91
hotusa,10a0bf,Standard,DB,BE,1935.57
hotusa,10a0bf,Standard,DB,BE,1672.02
hotusa,10a0bf,Standard,DB,BE,1074.85
hotusa,10a0bf,Standard,DB,BE,1613.01
hotusa,10a0bf,Standard,DB,BE,2736.30
gta,10a0bf,Deluxe,DB,BC,1116.00
gta,10a0bf,Deluxe,DB,BC,1193.50
gta,10a0bf,Deluxe,DB,BC,1434.50
gta,10a0bf,Deluxe,DB,BC,1536.00
smyrooms,18e652,Deluxe,DB,HB,1093.80
smyrooms,18e652,Deluxe,DB,HB,822.59
travco,109658,Standard,DB,RO,743.28
travco,109658,Standard,DB,RO,743.28
tourico,110f81,Standard,DB,BC,833.88
lotsofhotels,13b32f,Standard,TW,BC,2035.45
lotsofhotels,13b32f,Standard,TW,BC,2940.31
gta,1148b9,Deluxe,DB,RO,622.50
lotsofhotels,1148b9,Deluxe,DB,RO,591.55
tourico,1148b9,Deluxe,DB,RO,579.49
tourico,1148b9,Deluxe,DB,RO,619.96
getaroom,1148b9,Deluxe,DB,RO,671.40
getaroom,1148b9,Deluxe,DB,RO,671.40
getaroom,1148b9,Deluxe,DB,RO,713.40
getaroom,1148b9,Deluxe,DB,RO,713.40
getaroom,1148b9,Deluxe,DB,RO,777.10
getaroom,1148b9,Deluxe,DB,RO,777.10
getaroom,1148b9,Deluxe,DB,RO,831.76
getaroom,1148b9,Deluxe,DB,RO,831.76
getaroom,1148b9,Deluxe,DB,RO,738.51
getaroom,1148b9,Deluxe,DB,RO,649.30
getaroom,1148b9,Deluxe,DB,RO,757.52
getaroom,1148b9,Deluxe,DB,RO,850.82
getaroom,191944,Standard,DB,RO,441.72
getaroom,191944,Standard,DB,RO,551.09
getaroom,191944,Standard,DB,RO,572.76
getaroom,191944,Standard,DB,RO,483.95
getaroom,191944,Standard,DB,RO,746.07
getaroom,191944,Standard,DB,RO,594.42
getaroom,191944,Standard,DB,RO,572.76
getaroom,191944,Standard,DB,RO,767.64
hbeds,1091cd,Deluxe,QB,BC,809.16
hbeds,1091cd,Deluxe,QB,BC,938.74
lotsofhotels,10926b,Apartment,DB,BC,642.01
lotsofhotels,10926b,Apartment,DB,BC,1074.96
lotsofhotels,1264b0,Standard,DB,BC,443.45
lotsofhotels,1264b0,Standard,DB,BC,473.76
lotsofhotels,1264b0,Standard,DB,BC,483.77
lotsofhotels,1264b0,Standard,DB,BC,526.40
hbeds,110f7b,Suite,DB,BC,1235.97
smyrooms,110f7b,Suite,DB,BC,581.39
lotsofhotels,1091e9,Suite,TW,HB,1575.38
lotsofhotels,1091e9,Suite,TW,HB,1788.30
lotsofhotels,110f78,Deluxe,DB,HB,2983.76
lotsofhotels,110f78,Deluxe,DB,HB,3344.66
lotsofhotels,110f78,Deluxe,DB,HB,3350.06
lotsofhotels,110f78,Deluxe,DB,HB,3774.66
lotsofhotels,110f78,Deluxe,DB,HB,2983.76
lotsofhotels,110f78,Deluxe,DB,HB,3344.66
lotsofhotels,110f78,Deluxe,DB,HB,3350.06
lotsofhotels,110f78,Deluxe,DB,HB,3774.66
lotsofhotels,1127bf,Apartment,DB,RO,973.77
lotsofhotels,1127bf,Apartment,DB,RO,989.63
lotsofhotels,1127bf,Apartment,DB,RO,1031.03
lotsofhotels,1127bf,Apartment,DB,RO,1047.74
lotsofhotels,1127bf,Apartment,DB,RO,1603.84
lotsofhotels,1127bf,Apartment,DB,RO,1629.95
getaroom,1127bf,Apartment,DB,RO,1564.69
getaroom,1127bf,Apartment,DB,RO,1623.88
getaroom,1127bf,Apartment,DB,RO,934.14
getaroom,1127bf,Apartment,DB,RO,987.79
getaroom,1127bf,Apartment,DB,RO,1524.75
getaroom,1127bf,Apartment,DB,RO,934.14
getaroom,1127bf,Apartment,DB,RO,987.79
getaroom,1127bf,Apartment,DB,RO,1524.75
getaroom,1127bf,Apartment,DB,RO,1676.58
getaroom,1127bf,Apartment,DB,RO,1736.83
getaroom,1127bf,Apartment,DB,RO,987.79
getaroom,1127bf,Apartment,DB,RO,1041.50
getaroom,1127bf,Apartment,DB,RO,1632.17
compass,1091d4,Deluxe,DB,BC,4053.00
smyrooms,175e0e,Standard,DB,RO,1025.32
smyrooms,18e652,Suite,DB,HB,888.29
jacob,123749,Apartment,TW,BC,1549.11
jacob,123749,Apartment,TW,BC,2436.29
lotsofhotels_direct,1159ac,Standard,DB,BC,388.14
lotsofhotels,190469,Deluxe,TW,HB,1632.89
tourico,190469,Deluxe,TW,HB,1645.00
miki,116379,Standard,TW,BC,414.38
hotusa,10a0bf,Suite,DB,RO,4030.74
hotusa,10a0bf,Suite,DB,RO,3888.43
hotusa,10aaa8,Standard,TW,BE,23290.05
hotusa,112a62,Suite,DB,BE,552.36
smyrooms,109204,Apartment,DB,RO,1092.21
smyrooms,109204,Apartment,DB,RO,1451.76
smyrooms,109204,Apartment,DB,RO,1734.91
smyrooms,109204,Apartment,DB,RO,885.61
smyrooms,109204,Apartment,DB,RO,1712.13
smyrooms,109204,Apartment,DB,RO,2076.92
smyrooms,109204,Apartment,DB,RO,1616.93
smyrooms,109204,Apartment,DB,RO,2187.17
hotusa,1091e3,Suite,DB,RO,3609.42
lotsofhotels,18ee86,Deluxe,DB,RO,816.48
lotsofhotels,18ee86,Deluxe,DB,RO,818.81
lotsofhotels,18ee86,Deluxe,DB,RO,818.81
lotsofhotels,18ee86,Deluxe,DB,RO,833.49
lotsofhotels,18ee86,Deluxe,DB,RO,864.85
lotsofhotels,18ee86,Deluxe,DB,RO,864.85
lotsofhotels,18ee86,Deluxe,DB,RO,927.01
lotsofhotels,18ee86,Deluxe,DB,RO,946.47
lotsofhotels,18ee86,Deluxe,DB,RO,982.31
lotsofhotels,18ee86,Deluxe,DB,RO,982.31
lotsofhotels,18ee86,Deluxe,DB,RO,1037.54
lotsofhotels,18ee86,Deluxe,DB,RO,1059.45
lotsofhotels,18ee86,Deluxe,DB,RO,1099.70
tourico,18ee86,Deluxe,DB,RO,770.63
tourico,18ee86,Deluxe,DB,RO,786.73
tourico,18ee86,Deluxe,DB,RO,816.41
tourico,18ee86,Deluxe,DB,RO,816.41
tourico,18ee86,Deluxe,DB,RO,875.28
tourico,18ee86,Deluxe,DB,RO,893.69
tourico,18ee86,Deluxe,DB,RO,927.57
tourico,18ee86,Deluxe,DB,RO,927.57
tourico,18ee86,Deluxe,DB,RO,979.93
tourico,18ee86,Deluxe,DB,RO,1000.65
tourico,18ee86,Deluxe,DB,RO,1038.80
tourico,18ee86,Deluxe,DB,RO,1038.80
tourico,18ee86,Deluxe,DB,RO,1107.54
tourico,18ee86,Deluxe,DB,RO,1149.96
tourico,18ee86,Deluxe,DB,RO,1178.73
tourico,18ee86,Deluxe,DB,RO,1233.68
tourico,18ee86,Deluxe,DB,RO,1275.26
tourico,18ee86,Deluxe,DB,RO,1304.31
tourico,18ee86,Deluxe,DB,RO,1321.46
tourico,18ee86,Deluxe,DB,RO,1372.35
tourico,18ee86,Deluxe,DB,RO,1367.10
tourico,18ee86,Deluxe,DB,RO,1429.89
tourico,18ee86,Deluxe,DB,RO,1500.52
tourico,18ee86,Deluxe,DB,RO,1588.79
